,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
91593,Resort Hotel,0,9,2019,November,45,2,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,2019-11-05
91594,Resort Hotel,0,1,2019,November,45,3,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,48.0,0,0,Check-Out,2019-11-05
91595,Resort Hotel,0,53,2019,November,45,1,2,2,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,70.2,0,2,Check-Out,2019-11-05
91596,Resort Hotel,0,1,2019,November,45,3,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,36.0,0,1,Check-Out,2019-11-05
91597,Resort Hotel,0,0,2019,November,45,5,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,63.0,1,0,Check-Out,2019-11-06
91598,Resort Hotel,0,121,2019,November,45,1,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.0,0,1,Check-Out,2019-11-06
91599,Resort Hotel,0,0,2019,November,45,5,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,48.0,1,0,Check-Out,2019-11-06
91600,Resort Hotel,0,3,2019,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,35.0,0,0,Check-Out,2019-11-06
91601,Resort Hotel,0,27,2019,November,45,3,0,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.7,0,2,Check-Out,2019-11-06
91602,Resort Hotel,0,14,2019,November,45,3,0,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2019-11-06
91603,Resort Hotel,0,5,2019,November,45,3,0,3,1,0.0,0,BB,FRA,Complementary,TA/TO,0,0,0,F,F,1,No Deposit,182.0,,0,Transient,0.0,1,0,Check-Out,2019-11-06
91604,Resort Hotel,0,29,2019,November,45,1,2,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,33.3,0,1,Check-Out,2019-11-07
91605,Resort Hotel,0,17,2019,November,45,6,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,44.1,0,1,Check-Out,2019-11-07
91606,Resort Hotel,0,99,2019,October,44,28,2,7,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,42.6,1,1,Check-Out,2019-11-07
91607,Resort Hotel,0,0,2019,November,45,6,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,56.0,0,0,Check-Out,2019-11-07
91608,Resort Hotel,0,29,2019,November,45,7,2,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,,,0,Transient,85.25,1,0,Check-Out,2019-11-15
91609,Resort Hotel,0,11,2019,November,45,2,1,4,2,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-07
91610,Resort Hotel,0,59,2019,November,45,1,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,42.0,1,1,Check-Out,2019-11-07
91611,Resort Hotel,0,15,2019,November,45,1,2,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,84.0,1,1,Check-Out,2019-11-07
91612,Resort Hotel,0,45,2019,October,44,31,2,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.71,0,1,Check-Out,2019-11-07
91613,Resort Hotel,0,7,2019,November,45,6,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,49.0,0,0,Check-Out,2019-11-07
91614,Resort Hotel,0,20,2019,November,45,4,0,3,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,48.0,0,1,Check-Out,2019-11-07
91615,Resort Hotel,0,1,2019,November,45,5,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,48.0,0,1,Check-Out,2019-11-07
91616,Resort Hotel,0,19,2019,November,45,2,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,49.2,1,1,Check-Out,2019-11-07
91617,Resort Hotel,0,13,2019,November,45,1,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,58.13,0,0,Check-Out,2019-11-08
91618,Resort Hotel,0,1,2019,November,45,7,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,64.0,1,2,Check-Out,2019-11-08
91619,Resort Hotel,0,4,2019,November,45,6,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240.0,,0,Transient,83.5,0,1,Check-Out,2019-11-08
91620,Resort Hotel,0,34,2019,November,45,1,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,31.63,0,2,Check-Out,2019-11-08
91621,Resort Hotel,0,1,2019,November,45,5,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,70.0,1,2,Check-Out,2019-11-08
91622,Resort Hotel,0,1,2019,November,45,6,0,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,68.7,0,0,Check-Out,2019-11-08
91623,Resort Hotel,0,269,2019,November,45,7,0,1,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,,0,Transient,49.5,0,0,Check-Out,2019-11-08
91624,Resort Hotel,0,1,2019,November,45,7,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2019-11-08
91625,Resort Hotel,0,23,2019,November,45,2,1,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,324.0,324.0,0,Transient,86.4,0,0,Check-Out,2019-11-08
91626,Resort Hotel,0,39,2019,November,45,1,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,29.06,0,0,Check-Out,2019-11-08
91627,Resort Hotel,0,4,2019,November,45,6,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,68.5,0,1,Check-Out,2019-11-08
91628,Resort Hotel,0,94,2019,November,45,1,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,26.23,0,1,Check-Out,2019-11-08
91629,Resort Hotel,0,18,2019,November,45,7,0,1,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,321.0,,0,Transient,36.0,1,1,Check-Out,2019-11-08
91630,Resort Hotel,0,170,2019,November,45,2,1,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Contract,25.92,0,0,Check-Out,2019-11-08
91631,Resort Hotel,0,2,2019,November,45,7,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330.0,,0,Transient,27.0,0,0,Check-Out,2019-11-08
91632,Resort Hotel,0,1,2019,November,45,7,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,330.0,,0,Transient,31.0,0,0,Check-Out,2019-11-08
91633,Resort Hotel,0,2,2019,November,45,7,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,330.0,,0,Transient,27.0,0,0,Check-Out,2019-11-08
91634,Resort Hotel,0,0,2019,November,45,7,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,1,Check-Out,2019-11-08
91635,Resort Hotel,0,20,2019,November,45,2,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,69.0,,0,Transient,29.0,0,0,Check-Out,2019-11-09
91636,Resort Hotel,0,20,2019,November,45,2,2,5,3,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,69.0,,0,Transient,36.9,0,1,Check-Out,2019-11-09
91637,Resort Hotel,0,20,2019,November,45,2,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,69.0,,0,Transient,26.1,0,0,Check-Out,2019-11-09
91638,Resort Hotel,0,305,2019,November,45,5,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.0,0,1,Check-Out,2019-11-09
91639,Resort Hotel,0,0,2019,November,45,5,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,56.0,0,0,Check-Out,2019-11-09
91640,Resort Hotel,0,22,2019,November,45,5,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,26.0,,0,Transient,39.33,0,0,Check-Out,2019-11-09
91641,Resort Hotel,0,13,2019,November,45,1,3,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,26.1,0,0,Check-Out,2019-11-09
91642,Resort Hotel,0,0,2019,November,46,8,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,1,0,Check-Out,2019-11-09
91643,Resort Hotel,0,0,2019,November,46,8,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,1,0,Check-Out,2019-11-09
91644,Resort Hotel,0,11,2019,November,45,2,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69.0,,0,Transient,30.6,0,0,Check-Out,2019-11-09
91645,Resort Hotel,0,31,2019,November,45,2,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,5,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-09
91646,Resort Hotel,0,0,2019,November,46,9,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,270.0,0,Transient,35.0,0,0,Check-Out,2019-11-10
91647,Resort Hotel,0,4,2019,November,45,7,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,88.0,0,3,Check-Out,2019-11-10
91648,Resort Hotel,0,0,2019,November,46,10,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,51.0,0,0,Check-Out,2019-11-11
91649,Resort Hotel,0,1,2019,November,46,8,2,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,52.4,1,0,Check-Out,2019-11-11
91650,Resort Hotel,0,0,2019,November,46,10,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,68.0,1,0,Check-Out,2019-11-11
91651,Resort Hotel,0,32,2019,November,46,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,1,1,Check-Out,2019-11-11
91652,Resort Hotel,0,0,2019,November,46,10,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,68.0,0,1,Check-Out,2019-11-11
91653,Resort Hotel,0,0,2019,November,46,9,1,1,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,53.0,0,0,Check-Out,2019-11-11
91654,Resort Hotel,0,0,2019,November,46,10,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,50.0,0,0,Check-Out,2019-11-12
91655,Resort Hotel,0,0,2019,November,46,11,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2019-11-12
91656,Resort Hotel,0,2,2019,November,46,11,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,,0,Transient,46.4,0,1,Check-Out,2019-11-12
91657,Resort Hotel,0,3,2019,November,46,8,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,64.0,1,1,Check-Out,2019-11-12
91658,Resort Hotel,0,1,2019,November,46,11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2019-11-12
91659,Resort Hotel,0,0,2019,November,46,11,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,80.0,0,0,Check-Out,2019-11-12
91660,Resort Hotel,0,34,2019,November,45,2,3,7,2,0.0,0,HB,LTU,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,115.0,,0,Transient,56.7,0,0,Check-Out,2019-11-12
91661,Resort Hotel,0,6,2019,November,46,9,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,1,No Deposit,,94.0,0,Transient,25.0,0,0,Check-Out,2019-11-13
91662,Resort Hotel,0,1,2019,November,45,6,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,41.48,0,0,Check-Out,2019-11-13
91663,Resort Hotel,0,31,2019,November,46,10,0,4,3,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,2,No Deposit,,281.0,0,Transient-Party,54.0,0,0,Check-Out,2019-11-14
91664,Resort Hotel,0,31,2019,November,46,10,0,4,2,1.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,3,No Deposit,,281.0,0,Transient-Party,54.0,0,0,Check-Out,2019-11-14
91665,Resort Hotel,0,65,2019,November,46,8,2,4,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,53.0,0,1,Check-Out,2019-11-14
91666,Resort Hotel,0,33,2019,November,46,12,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,4,No Deposit,324.0,324.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-14
91667,Resort Hotel,0,21,2019,November,46,12,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,B,1,No Deposit,324.0,324.0,0,Transient-Party,48.0,0,0,Check-Out,2019-11-14
91668,Resort Hotel,0,5,2019,November,46,11,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.73,1,1,Check-Out,2019-11-14
91669,Resort Hotel,0,109,2019,November,46,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,80.8,1,2,Check-Out,2019-11-14
91670,Resort Hotel,0,109,2019,November,46,13,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,74.8,0,2,Check-Out,2019-11-14
91671,Resort Hotel,0,26,2019,November,45,7,2,5,3,0.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,2,No Deposit,250.0,,0,Transient,97.3,0,1,Check-Out,2019-11-14
91672,Resort Hotel,0,26,2019,November,45,7,2,6,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,2,No Deposit,250.0,,0,Transient,56.0,0,1,Check-Out,2019-11-15
91673,Resort Hotel,0,39,2019,November,46,10,0,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,2,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-15
91674,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,185.0,281.0,0,Transient-Party,42.0,1,0,Check-Out,2019-11-15
91675,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91676,Resort Hotel,0,14,2019,November,46,12,0,3,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,F,2,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2019-11-15
91677,Resort Hotel,0,89,2019,November,46,9,1,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,G,0,No Deposit,314.0,,0,Contract,62.16,1,1,Check-Out,2019-11-15
91678,Resort Hotel,0,3,2019,November,46,10,0,5,2,0.0,0,BB,CHL,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,71.2,1,0,Check-Out,2019-11-15
91679,Resort Hotel,0,15,2019,November,46,13,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2019-11-15
91680,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2019-11-15
91681,Resort Hotel,0,16,2019,November,46,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,78.0,0,1,Check-Out,2019-11-15
91682,Resort Hotel,0,29,2019,November,46,10,0,5,2,1.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,3,No Deposit,,281.0,0,Transient,60.0,0,1,Check-Out,2019-11-15
91683,Resort Hotel,0,28,2019,November,45,7,2,6,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,328.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2019-11-15
91684,Resort Hotel,0,28,2019,November,45,7,2,6,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,328.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,2019-11-15
91685,Resort Hotel,0,30,2019,November,46,9,1,5,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,4,No Deposit,334.0,281.0,0,Transient-Party,48.0,0,0,Check-Out,2019-11-15
91686,Resort Hotel,0,42,2019,November,46,10,0,5,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,H,H,3,No Deposit,250.0,,0,Transient,114.0,1,0,Check-Out,2019-11-15
91687,Resort Hotel,0,37,2019,November,46,8,2,5,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,37.43,0,0,Check-Out,2019-11-15
91688,Resort Hotel,0,37,2019,November,46,8,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2019-11-15
91689,Resort Hotel,0,37,2019,November,46,8,2,5,1,0.0,0,BB,BEL,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91690,Resort Hotel,0,27,2019,November,45,6,2,7,2,0.0,0,BB,MEX,Corporate,Corporate,0,0,0,A,A,1,No Deposit,334.0,281.0,0,Transient-Party,49.11,0,0,Check-Out,2019-11-15
91691,Resort Hotel,0,54,2019,November,45,7,2,6,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,90.0,1,3,Check-Out,2019-11-15
91692,Resort Hotel,0,54,2019,November,45,7,2,6,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,78.0,0,3,Check-Out,2019-11-15
91693,Resort Hotel,0,24,2019,November,45,3,2,10,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,326.0,281.0,0,Transient-Party,49.5,1,0,Check-Out,2019-11-15
91694,Resort Hotel,0,37,2019,November,46,8,2,5,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91695,Resort Hotel,0,65,2019,November,46,8,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2019-11-15
91696,Resort Hotel,0,65,2019,November,46,8,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2019-11-15
91697,Resort Hotel,0,30,2019,November,45,1,4,10,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,185.0,281.0,0,Transient-Party,49.2,0,0,Check-Out,2019-11-15
91698,Resort Hotel,0,31,2019,November,45,2,3,10,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2019-11-15
91699,Resort Hotel,0,31,2019,November,45,2,3,10,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91700,Resort Hotel,0,26,2019,November,45,7,2,6,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,2,No Deposit,250.0,,0,Transient,56.0,0,1,Check-Out,2019-11-15
91701,Resort Hotel,0,37,2019,November,45,7,2,6,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,52.2,0,1,Check-Out,2019-11-15
91702,Resort Hotel,0,37,2019,November,45,7,2,6,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,60.2,1,1,Check-Out,2019-11-15
91703,Resort Hotel,0,31,2019,November,45,2,3,10,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91704,Resort Hotel,0,2,2019,November,46,13,0,2,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,,,0,Transient,129.0,0,0,Check-Out,2019-11-15
91705,Resort Hotel,0,36,2019,November,45,7,2,6,2,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-15
91706,Resort Hotel,0,31,2019,November,45,2,3,10,2,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,4,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-15
91707,Resort Hotel,0,35,2019,November,45,6,2,7,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2019-11-15
91708,Resort Hotel,0,31,2019,November,45,2,3,10,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,4,No Deposit,185.0,281.0,0,Transient-Party,43.2,0,0,Check-Out,2019-11-15
91709,Resort Hotel,0,179,2019,November,46,8,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,26.33,0,0,Check-Out,2019-11-15
91710,Resort Hotel,0,163,2019,November,45,7,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,36.0,0,1,Check-Out,2019-11-15
91711,Resort Hotel,0,0,2019,November,46,14,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,36.0,0,1,Check-Out,2019-11-15
91712,Resort Hotel,0,35,2019,November,45,6,2,7,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91713,Resort Hotel,0,2,2019,November,46,14,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,98.0,0,0,Check-Out,2019-11-15
91714,Resort Hotel,0,8,2019,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,78.0,0,0,Check-Out,2019-11-15
91715,Resort Hotel,0,35,2019,November,45,6,2,7,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185.0,281.0,0,Transient-Party,52.2,0,0,Check-Out,2019-11-15
91716,Resort Hotel,0,37,2019,November,46,8,2,5,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2019-11-15
91717,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91718,Resort Hotel,0,35,2019,November,45,6,2,7,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,185.0,281.0,0,Transient-Party,58.2,1,0,Check-Out,2019-11-15
91719,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91720,Resort Hotel,0,0,2019,November,46,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,63.0,0,0,Check-Out,2019-11-15
91721,Resort Hotel,0,36,2019,November,45,7,2,6,2,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185.0,281.0,0,Transient-Party,53.45,0,0,Check-Out,2019-11-15
91722,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
91723,Resort Hotel,0,36,2019,November,45,7,2,6,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185.0,281.0,0,Transient-Party,36.0,0,0,Check-Out,2019-11-15
